1.199638000	11560
1.199953000	11900
1.202475000	11560
1.202790000	11900
1.203105000	12240
1.205627000	11900
1.205942000	12240
1.206257000	12580
1.208779000	12240
1.209094000	12580
1.209409000	12920
1.211931000	12580
1.212246000	12920
1.212561000	13260
1.215083000	12920
1.215398000	13260
1.215713000	13600
1.218235000	13260
1.218550000	13600
1.218865000	13940
1.221387000	13600
1.221702000	13940
1.222017000	14280
1.224539000	13940
1.224854000	14280
1.225169000	14620
1.227691000	14280
1.228006000	14620
1.228321000	14960
1.230843000	14620
1.231158000	14960
1.231473000	15300
1.233995000	14960
1.234310000	15300
1.234625000	15640
1.237147000	15300
1.237462000	15640
1.237777000	15980
1.240299000	15640
1.240614000	15980
1.240929000	16320
1.243451000	15980
1.243766000	16320
1.244081000	16660
1.246603000	16320
1.246918000	16660
1.247233000	17000
1.249755000	16660
1.250070000	17000
1.250385000	17340
1.252907000	17000
1.253222000	17340
1.253537000	17680
1.256059000	17340
1.256374000	17680
1.256689000	18020
1.259211000	17680
1.259526000	18020
1.259841000	18360
1.262363000	18020
1.262678000	18360
1.262993000	18700
1.265515000	18360
1.265830000	18700
1.266145000	19040
1.268667000	18700
1.268982000	19040
1.269297000	19380
1.271819000	19040
1.272134000	19380
1.272449000	19720
1.274971000	19380
1.275286000	19720
1.275601000	20060
1.278123000	19720
1.278438000	20060
1.278753000	20400
1.281275000	20060
1.281590000	20400
1.281905000	20740
1.284427000	20400
1.284742000	20740
1.285057000	21080
1.287579000	20740
1.287894000	21080
1.288209000	21420
1.290731000	21080
1.291046000	21420
1.291361000	21760
1.293883000	21420
1.294198000	21760
1.294513000	22100
1.297035000	21760
1.297350000	22100
1.297665000	22440
1.300187000	22100
1.300502000	22440
1.300817000	22780
1.303339000	22440
1.303654000	22780
1.303969000	23120
1.306491000	22780
1.306806000	23120
1.307121000	23460
1.309643000	23120
1.309958000	23460
1.310273000	23800
1.312795000	23460
1.313110000	23800
1.313425000	24140
1.315947000	23800
1.316262000	24140
1.316577000	24480
1.319099000	24140
1.319414000	24480
1.319729000	24820
1.322251000	24480
1.322566000	24820
1.322881000	25160
1.325403000	24820
1.325718000	25160
1.326033000	25500
1.328555000	25160
1.328870000	25500
1.329185000	25840
1.331707000	25500
1.332022000	25840
1.332337000	26180
1.334859000	25840
1.335174000	26180
1.335489000	26520
1.338011000	26180
1.338326000	26520
1.338641000	26860
1.341163000	26520
1.341478000	26860
1.341793000	27200
1.344315000	26860
1.344630000	27200
1.344945000	27540
1.347467000	27200
1.347782000	27540
1.348097000	27880
1.350619000	27540
1.350934000	27880
1.351249000	28220
1.353771000	27880
1.354086000	28220
1.354401000	28560
1.356923000	28220
1.357238000	28560
1.357553000	28900
1.360075000	28560
1.360390000	28900
1.360705000	29240
1.363227000	28900
1.363542000	29240
1.363857000	29580
1.366379000	29240
1.366694000	29580
1.367009000	29920
1.369531000	29580
1.369846000	29920
1.370161000	30260
1.372683000	29920
1.372998000	30260
1.373313000	30600
1.375835000	30260
1.376150000	30600
1.376465000	30940
1.378987000	30600
1.379302000	30940
1.379617000	31280
1.382139000	30940
1.382454000	31280
1.382769000	31620
1.385291000	31280
1.385606000	31620
1.385921000	31960
1.388443000	31620
1.388758000	31960
1.389073000	32300
1.391595000	31960
1.391910000	32300
1.392225000	32640
1.394747000	32300
1.395062000	32640
1.395377000	32980
1.397899000	32640
1.398214000	32980
1.398529000	33320
1.401051000	32980
1.401366000	33320
1.401681000	33660
1.404203000	33320
1.404518000	33660
1.404833000	34000
1.407355000	33660
1.407670000	34000
1.407985000	34340
1.410507000	34000
1.410822000	34340
1.411137000	34680
1.413659000	34340
1.413974000	34680
1.414289000	35020
1.416811000	34680
1.417126000	35020
1.417441000	35360
1.419963000	35020
1.420278000	35360
1.420593000	35700
1.423115000	35360
1.423430000	35700
1.423745000	36040
1.426267000	35700
1.426582000	36040
1.426897000	36380
1.429419000	36040
1.429734000	36380
1.430049000	36720
1.432571000	36380
1.432886000	36720
1.433201000	37060
1.435723000	36720
1.436038000	37060
1.436353000	37400
1.438875000	37060
1.439190000	37400
1.439505000	37740
1.442027000	37400
1.442342000	37740
1.442657000	38080
1.445179000	37740
1.445494000	38080
1.445809000	38420
1.448331000	38080
1.448646000	38420
1.448961000	38760
1.451483000	38420
1.451798000	38760
1.452113000	39100
1.454635000	38760
1.454950000	39100
1.455265000	39440
1.457787000	39100
1.458102000	39440
1.458417000	39780
1.460939000	39440
1.461254000	39780
1.461569000	40120
1.464091000	39780
1.464406000	40120
1.464721000	40460
1.467243000	40120
1.467558000	40460
1.467873000	40800
1.470395000	40460
1.470710000	40800
1.471025000	41140
1.473547000	40800
1.473862000	41140
1.474177000	41480
1.476699000	41140
1.477014000	41480
1.477329000	41820
1.479851000	41480
1.480166000	41820
1.480481000	42160
1.483003000	41820
1.483318000	42160
1.483633000	42500
1.486155000	42160
1.486470000	42500
1.486785000	42840
1.489307000	42500
1.489622000	42840
1.489937000	43180
1.492459000	42840
1.492774000	43180
1.493089000	43520
1.495611000	43180
1.495926000	43520
1.496241000	43860
1.498763000	43520
1.499078000	43860
1.499393000	44200
1.501915000	43860
1.502230000	44200
1.502545000	44540
1.505067000	44200
1.505382000	44540
1.505697000	44880
1.508219000	44540
1.508534000	44880
1.508849000	45220
1.511371000	44880
1.511686000	45220
1.512001000	45560
1.514523000	45220
1.514838000	45560
1.515153000	45900
1.517675000	45560
1.517990000	45900
1.518305000	46240
1.520827000	45900
1.521142000	46240
1.521457000	46580
1.523979000	46240
1.524294000	46580
1.524609000	46920
1.527131000	46580
1.527446000	46920
1.527761000	47260
1.530283000	46920
1.530598000	47260
1.530913000	47600
1.533435000	47260
1.533750000	47600
1.534065000	47940
1.536587000	47600
1.536902000	47940
1.537217000	48280
1.539739000	47940
1.540054000	48280
1.540369000	48620
1.542891000	48280
1.543206000	48620
1.543521000	48960
1.546043000	48620
1.546358000	48960
1.546673000	49300
1.549195000	48960
1.549510000	49300
1.549825000	49640
1.552347000	49300
1.552662000	49640
1.552977000	49980
1.555499000	49640
1.555814000	49980
1.556129000	50320
1.558651000	49980
1.558966000	50320
1.559281000	50660
1.561803000	50320
1.562118000	50660
1.562433000	51000
1.564955000	50660
1.565270000	51000
1.565585000	51340
1.568107000	51000
1.568422000	51340
1.568737000	51680
1.571259000	51340
1.571574000	51680
1.571889000	52020
1.574411000	51680
1.574726000	52020
1.575041000	52360
1.577563000	52020
1.577878000	52360
1.578193000	52700
1.580715000	52360
1.581030000	52700
1.581345000	53040
1.583867000	52700
1.584182000	53040
1.584497000	53380
1.587019000	53040
1.587334000	53380
1.587649000	53720
1.590171000	53380
1.590486000	53720
1.590801000	54060
1.593323000	53720
1.593638000	54060
1.593953000	54400
1.596475000	54060
1.596790000	54400
1.597105000	54740
1.599627000	54400
1.599942000	54740
1.600257000	55080
1.602779000	54740
1.603094000	55080
1.603409000	55420
1.605931000	55080
1.606246000	55420
1.606561000	55760
1.609083000	55420
1.609398000	55760
1.609713000	56100
1.612235000	55760
1.612550000	56100
1.612865000	56440
1.615387000	56100
1.615702000	56440
1.616017000	56780
1.618539000	56440
1.618854000	56780
1.619169000	57120
1.621691000	56780
1.622006000	57120
1.622321000	57460
1.624843000	57120
1.625158000	57460
1.625473000	57800
1.627995000	57460
1.628310000	57800
1.628625000	58140
1.631147000	57800
1.631462000	58140
1.631777000	58480
1.634299000	58140
1.634614000	58480
1.634929000	58820
1.637451000	58480
1.637766000	58820
1.638081000	59160
1.640603000	58820
1.640918000	59160
1.641233000	59500
1.643755000	59160
1.644070000	59500
1.644385000	59840
1.646907000	59500
1.647222000	59840
1.647537000	60180
1.650059000	59840
1.650374000	60180
1.650689000	60520
1.653211000	60180
1.653526000	60520
1.653841000	60860
1.656363000	60520
1.656678000	60860
1.656993000	61200
1.659515000	60860
1.659830000	61200
1.660145000	61540
1.662667000	61200
1.662982000	61540
1.663297000	61880
1.665819000	61540
1.666134000	61880
1.666449000	62220
1.668971000	61880
1.669286000	62220
1.669601000	62560
1.672123000	62220
1.672438000	62560
1.672753000	62900
1.675275000	62560
1.675590000	62900
1.675905000	63240
1.678427000	62900
1.678742000	63240
1.679057000	63580
1.681579000	63240
1.681894000	63580
1.682209000	63920
1.684731000	63580
1.685046000	63920
1.685361000	64260
1.687883000	63920
1.688198000	64260
1.688513000	64600
1.691035000	64260
1.691350000	64600
1.691665000	64940
1.694187000	64600
1.694502000	64940
1.694817000	65280
1.697339000	64940
1.697654000	65280
1.697969000	65620
1.700491000	65280
1.700806000	65620
1.701121000	65960
1.703643000	65620
1.703958000	65960
1.704273000	66300
1.706795000	65960
1.707110000	66300
1.707425000	66640
1.709947000	66300
1.710262000	66640
1.710577000	66980
1.713099000	66640
1.713414000	66980
1.713729000	67320
1.716251000	66980
1.716566000	67320
1.716881000	67660
1.719403000	67320
1.719718000	67660
1.720033000	68000
1.722555000	67660
1.722870000	68000
1.723185000	68340
1.725707000	68000
1.726022000	68340
1.726337000	68680
1.728859000	68340
1.729174000	68680
1.729489000	69020
1.732011000	68680
1.732326000	69020
1.732641000	69360
1.735163000	69020
1.735478000	69360
1.735793000	69700
1.738315000	69360
1.738630000	69700
1.738945000	70040
1.741467000	69700
1.741782000	70040
1.742097000	70380
1.744619000	70040
1.744934000	70380
1.745249000	70720
1.747771000	70380
1.748086000	70720
1.748401000	71060
1.750923000	70720
1.751238000	71060
1.751553000	71400
1.754075000	71060
1.754390000	71400
1.754705000	71740
1.757227000	71400
1.757542000	71740
1.757857000	72080
1.760379000	71740
1.760694000	72080
1.761009000	72420
1.763531000	72080
1.763846000	72420
1.764161000	72760
1.766683000	72420
1.766998000	72760
1.767313000	73100
1.769835000	72760
1.770150000	73100
1.770465000	73440
1.772987000	73100
1.773302000	73440
1.773617000	73780
1.776139000	73440
1.776454000	73780
1.776769000	74120
1.779291000	73780
1.779606000	74120
1.779921000	74460
1.782443000	74120
1.782758000	74460
1.783073000	74800
1.785595000	74460
1.785910000	74800
1.786225000	75140
1.788747000	74800
1.789062000	75140
1.789377000	75480
1.791899000	75140
1.792214000	75480
1.792529000	75820
1.795051000	75480
1.795366000	75820
1.795681000	76160
1.798203000	75820
1.798518000	76160
1.798833000	76500
1.801355000	76160
1.801670000	76500
1.801985000	76840
1.804507000	76500
1.804822000	76840
1.805137000	77180
1.807659000	76840
1.807974000	77180
1.808289000	77520
1.810811000	77180
1.811126000	77520
1.811441000	77860
1.813963000	77520
1.814278000	77860
1.814593000	78200
1.817115000	77860
1.817430000	78200
1.817745000	78540
1.820267000	78200
1.820582000	78540
1.820897000	78880
1.823419000	78540
1.823734000	78880
1.824049000	79220
1.826571000	78880
1.826886000	79220
1.827201000	79560
1.829723000	79220
1.830038000	79560
1.830353000	79900
1.832875000	79560
1.833190000	79900
1.833505000	80240
1.836027000	79900
1.836342000	80240
1.836657000	80580
1.839179000	80240
1.839494000	80580
1.839809000	80920
1.842331000	81260
1.842646000	81600
1.842961000	81940
1.845483000	82280
1.845798000	82620
1.846113000	82960
1.848635000	83300
1.848950000	83640
1.849265000	83980
1.851787000	84320
1.852102000	84660
1.852417000	85000
1.854939000	85340
1.855254000	85680
1.855569000	86020
1.858091000	86360
1.858406000	86700
1.858721000	87040
1.861243000	87380
1.861558000	87720
1.861873000	88060
1.864395000	88400
1.864710000	88740
1.865025000	89080
1.867547000	89420
1.867862000	89760
1.868177000	90100
1.870699000	90440
1.871014000	90780
1.871329000	91120
1.873851000	91460
1.874166000	91800
1.874481000	92140
1.877003000	92480
1.877318000	92820
1.877633000	93160
1.880155000	93500
1.880470000	93840
1.880785000	94180
1.883307000	94520
1.883622000	94860
1.883937000	95200
1.886459000	95540
1.886774000	95880
1.887089000	96220
1.889611000	96560
1.889926000	96900
1.890241000	97240
1.892763000	97580
1.893078000	97920
1.893393000	98260
1.895915000	98600
1.896230000	98940
1.896545000	99280
1.899067000	99620
1.899382000	99960
1.899697000	100300
1.902219000	100640
1.902534000	100980
1.902849000	101320
1.905371000	101660
1.905686000	102000
1.906001000	102340
1.908523000	102680
1.908838000	103020
1.909153000	103360
1.911675000	103700
1.911990000	104040
1.912305000	104380
1.914827000	104720
1.915142000	105060
1.915457000	105400
1.917979000	105740
1.918294000	106080
1.918609000	106420
1.921131000	106760
1.921446000	107100
1.921761000	107440
1.924283000	107780
1.924598000	108120
1.924913000	108460
1.927435000	108800
1.927750000	109140
1.928065000	109480
1.929049000	109820
1.930625000	110160
1.932239000	110160
2.102486000	110160
2.104062000	110160
2.105638000	110160
2.105953000	110160
2.107214000	110160
2.108790000	110160
2.109105000	110160
2.110366000	110160
2.111942000	110160
2.112257000	110160
2.113518000	110160
2.115094000	110160
2.115409000	110160
2.116670000	110160
2.118246000	110160
2.118561000	110160
2.119822000	110160
2.121398000	110160
2.121713000	110160
2.122974000	110160
2.124550000	110160
2.124865000	110160
2.126126000	110160
2.127702000	110160
2.128017000	110160
2.129278000	110160
2.130854000	110160
2.131169000	110160
2.132430000	110160
2.134006000	110160
2.134321000	110160
2.135582000	110160
2.137158000	110160
2.137473000	110160
2.138734000	110160
2.140310000	110160
2.140625000	110160
2.141886000	110160
2.143462000	110160
2.143777000	110160
2.145038000	110160
2.146614000	110160
2.146929000	110160
2.148190000	110160
2.149766000	110160
2.150081000	110160
2.151342000	110160
2.152918000	110160
2.153233000	110160
2.154494000	110160
2.156070000	110160
2.156385000	110160
2.157646000	110160
2.159222000	110160
2.159537000	110160
2.160798000	110160
2.162374000	110160
2.162689000	110160
2.163950000	110160
2.165526000	110160
2.165841000	110160
2.167102000	110160
2.168678000	110160
2.168993000	110160
2.170254000	110160
2.171830000	110160
2.172145000	110160
2.173406000	110160
2.174982000	110160
2.175297000	110160
2.176558000	110160
2.178134000	110160
2.178449000	110160
2.179710000	109140
2.181286000	108120
2.181601000	108120
2.182862000	107100
2.184438000	106080
2.184753000	106080
2.186014000	105060
2.187590000	104040
2.187905000	104380
2.189166000	103700
2.190742000	102680
2.191057000	103020
2.192318000	102340
2.193894000	101320
2.194209000	101660
2.195470000	100980
2.197046000	99960
2.197361000	100300
2.198622000	99620
2.200198000	98600
2.200513000	98940
2.201774000	98260
2.203350000	97240
2.203665000	97580
2.204926000	96900
2.206502000	95880
2.206817000	96220
2.208078000	95540
2.209654000	94520
2.209969000	94860
2.211230000	94180
2.212806000	93160
2.213121000	93500
2.214382000	92820
2.215958000	91800
2.216273000	92140
2.217534000	91460
2.219110000	90440
2.219425000	90780
2.220686000	90100
2.222262000	89080
2.222577000	89420
2.223838000	88740
2.225414000	87720
2.225729000	88060
2.226990000	87380
2.228566000	86360
2.228881000	86700
2.230142000	86020
2.231718000	85000
2.232033000	85340
2.233294000	84660
2.234870000	83640
2.235185000	83980
2.236446000	83300
2.238022000	82280
2.238337000	82620
2.239598000	81940
2.241174000	80920
2.241489000	81260
2.242750000	80580
2.244326000	79560
2.244641000	79900
2.245902000	79220
2.247478000	78200
2.247793000	78540
2.249054000	77860
2.250630000	76840
2.250945000	77180
2.252206000	76500
2.253782000	75480
2.254097000	75820
2.255358000	75140
2.256934000	74120
2.257249000	74460
2.258510000	73780
2.260086000	72760
2.260401000	73100
2.261662000	72420
2.263238000	71400
2.263553000	71740
2.264814000	71060
2.266390000	70040
2.266705000	70380
2.267966000	69700
2.269542000	126820
2.269857000	127160
2.271118000	126140
2.271433000	126480
2.272694000	125460
2.273009000	125800
2.274270000	124780
2.274585000	125120
2.275846000	124100
2.276161000	124440
2.277422000	123420
2.277737000	123760
2.278998000	122740
2.279313000	123080
2.280574000	122060
2.280889000	122400
2.282150000	121380
2.282465000	121720
2.283726000	120700
2.284041000	121040
2.285302000	120020
2.285617000	120360
2.286878000	119340
2.287193000	119680
2.288454000	118660
2.288769000	119000
2.290030000	117980
2.290345000	118320
2.291606000	117300
2.291921000	117640
2.293182000	116620
2.293497000	116960
2.294758000	115940
2.295073000	116280
2.296334000	115260
2.296649000	115600
2.297910000	114580
2.298225000	114920
2.299486000	113900
2.299801000	114240
2.301062000	113220
2.301377000	113560
2.302638000	112540
2.302953000	112880
2.304214000	111860
2.304529000	112200
2.305790000	111180
2.306105000	111520
2.307366000	110500
2.307681000	110840
2.308942000	109820
2.309257000	110160
2.310518000	109140
2.310833000	109480
2.312094000	108460
2.312409000	108800
2.313670000	107780
2.313985000	108120
2.315246000	107100
2.315561000	107440
2.316822000	106420
2.317137000	106760
2.318398000	105740
2.318713000	106080
2.319974000	105060
2.320289000	105400
2.321550000	104380
2.321865000	104720
2.323126000	103700
2.323441000	104040
2.324702000	103020
2.325017000	103360
2.326278000	102340
2.326593000	102680
2.327853000	101660
2.328169000	102000
2.329429000	100980
2.329745000	101320
2.331005000	100300
2.331321000	100640
2.332581000	99620
2.332897000	99960
2.334157000	98940
2.334473000	99280
2.335733000	98260
2.336049000	98600
2.337309000	97580
2.337625000	97920
2.338885000	96900
2.339201000	97240
2.340461000	96220
2.340777000	96560
2.342037000	95540
2.342353000	95880
2.343613000	94860
2.343929000	95200
2.345189000	94180
2.345505000	94520
2.346765000	93500
2.347081000	93840
2.348341000	92820
2.348657000	93160
2.349917000	92140
2.350233000	92480
2.351493000	91460
2.351809000	91800
2.353069000	90780
2.353385000	91120
2.354645000	90100
2.354961000	90440
2.356221000	89420
2.356537000	89760
2.357797000	88740
2.358113000	89080
2.359373000	88060
2.359689000	88400
2.360949000	87380
2.361265000	87720
2.362525000	86700
2.362841000	87040
2.364101000	86020
2.364417000	86360
2.365677000	85340
2.365993000	85680
2.367253000	84660
2.367569000	85000
2.368829000	83980
2.369145000	84320
2.370405000	83300
2.370721000	83640
2.371981000	82620
2.372297000	82960
2.373557000	81940
2.373873000	82280
2.375133000	81260
2.375449000	81600
2.376709000	80580
2.377025000	80920
2.378285000	79900
2.378601000	80240
2.379861000	79220
2.380177000	79560
2.381437000	78540
2.381753000	78880
2.383013000	77860
2.383329000	78200
2.384589000	77180
2.384905000	77520
2.386165000	76500
2.386481000	76840
2.387741000	75820
2.388057000	76160
2.389317000	75140
2.389633000	75480
2.390893000	74460
2.391209000	74800
2.392469000	73780
2.392785000	74120
2.394045000	73100
2.394361000	73440
2.395621000	72420
2.395937000	72760
2.397197000	71740
2.397513000	72080
2.398773000	52700
2.399089000	53040
2.400349000	53380
2.401925000	71740
2.402241000	72080
2.403501000	53040
2.405077000	53380
2.406653000	71740
2.406969000	72080
2.408229000	53040
2.409805000	53380
2.411381000	71740
2.411697000	72080
2.412957000	53040
2.414533000	53380
2.416109000	71740
2.416425000	72080
2.417685000	53040
2.419261000	53380
2.420837000	71740
2.421153000	72080
2.422413000	53040
2.423989000	53380
2.425565000	71740
2.425881000	72080
2.427141000	53040
2.428717000	53380
2.430293000	71740
2.430609000	72080
2.431869000	54060
2.433445000	54400
2.435021000	71740
2.435337000	72080
2.436597000	55080
2.438173000	55420
2.439749000	71740
2.440065000	72080
2.441325000	56100
2.442901000	56440
2.444477000	71740
2.444793000	72080
2.446053000	57120
2.447629000	57460
2.449205000	71740
2.449521000	72080
2.450781000	58140
2.452357000	58480
2.453933000	71740
2.454249000	72080
2.455509000	59160
2.457085000	59500
2.458661000	71740
2.458977000	72080
2.460237000	60180
2.461813000	60520
2.463389000	71740
2.463705000	72080
2.464965000	61200
2.466541000	61540
2.468117000	71740
2.468433000	72080
2.469693000	62220
2.471269000	62560
2.472845000	71740
2.473161000	72080
2.474421000	63240
2.475997000	63580
2.477573000	71740
2.477889000	72080
2.479149000	64260
2.480725000	64600
2.482301000	71740
2.482617000	72080
2.483877000	65280
2.485453000	65620
2.487029000	71740
2.487345000	72080
2.488605000	66300
2.490181000	66640
2.491757000	71740
2.492073000	72080
2.493333000	67320
2.494909000	67660
2.496485000	71740
2.496801000	72080
2.498061000	68340
2.499637000	68680
2.501213000	71740
2.501529000	72080
2.502789000	69360
2.504365000	69700
2.505941000	71740
2.506257000	72080
2.507517000	70380
2.509093000	70720
2.510631000	71740
2.510946000	72080
2.512207000	71400
2.513783000	71740
2.515321000	71740
2.515636000	72080
2.516897000	72420
2.518473000	72760
2.521625000	73100
2.524777000	73440
2.527929000	73780
2.531081000	74120
2.534233000	74460
2.537385000	74800
2.540537000	75140
2.543689000	75480
2.546841000	75820
2.549993000	76160
2.553145000	76500
2.556297000	76840
2.559449000	77180
2.562601000	77520
2.565753000	77860
2.568905000	78200
2.572057000	78540
2.575209000	78880
2.578361000	79220
2.581513000	79560
2.584665000	79900
2.587817000	80240
2.590969000	80580
2.594121000	80920
2.597273000	81260
2.600425000	81600
2.603577000	81940
2.606729000	82280
2.609881000	82620
2.613033000	82960
2.616185000	83300
2.619337000	83640
2.622489000	83980
2.625641000	84320
2.628793000	84660
2.631945000	85000
2.635097000	85340
2.638249000	85680
2.641401000	86020
2.644553000	86360
2.647704000	49300
2.650856000	49640
2.654008000	49980
2.657160000	50320
2.660312000	50660
2.663464000	51000
2.666616000	51340
2.669768000	51680
2.672920000	52020
2.676072000	52360
2.679224000	52700
2.682376000	53040
2.685528000	53380
2.688680000	53720
2.691832000	54060
2.735922000	54400
2.737536000	54740
2.740727000	54740
2.825869000	54740
2.827445000	54740
2.830597000	54740
2.830912000	54740
2.832173000	54740
2.835325000	54740
2.835640000	54740
2.836901000	54740
2.840053000	54740
2.840368000	54740
2.841629000	54740
2.844781000	54740
2.845096000	54740
2.846357000	54740
2.849509000	54740
2.849824000	54740
2.851085000	54740
2.854237000	54740
2.854552000	54740
2.855813000	54740
2.857389000	54400
2.857704000	54400
2.858965000	54060
2.860541000	53720
2.862117000	53380
2.863693000	53040
2.865269000	52700
2.866845000	52360
2.868421000	52020
2.869997000	51680
2.871573000	51340
2.873149000	51000
2.874725000	50660
2.876301000	50320
2.877877000	49980
2.879453000	49640
2.881029000	49300
2.882605000	48960
2.884181000	48620
2.885757000	48280
2.887333000	47940
2.888909000	47600
2.890485000	47260
2.892061000	46920
2.893637000	46580
2.895213000	46240
2.896789000	45900
2.898365000	45560
2.899941000	44880
2.901517000	43860
2.903093000	42840
2.904669000	41820
2.906245000	41140
2.907821000	40460
2.909397000	39780
2.910973000	39100
2.912549000	38420
2.914125000	37740
2.915701000	37060
2.917277000	36380
2.918853000	35700
2.920429000	35020
2.922005000	34340
2.923581000	33660
2.925157000	32980
2.926733000	32300
2.928309000	31620
2.929885000	30940
2.931461000	30260
2.933037000	29580
2.934613000	28900
2.936189000	28220
2.937765000	27540
2.939341000	7480
2.940917000	7820
2.942493000	7480
2.944069000	7820
2.945645000	7480
2.947221000	63240
2.947536000	63580
2.948797000	63240
2.949112000	63580
2.950373000	63580
2.950688000	63920
2.951949000	63240
2.952264000	63580
2.953525000	63580
2.953840000	63920
2.955101000	63240
2.955416000	63580
2.956677000	63580
2.956992000	63920
2.958253000	63240
2.958568000	63580
2.959829000	63580
2.960144000	63920
2.961405000	63240
2.961720000	63580
2.962981000	63580
2.963296000	63920
2.964557000	63240
2.964872000	63580
2.966133000	63580
2.966448000	63920
2.967709000	63240
2.968024000	63580
